Ad group performance - Ad Group & Campaign Inventory
"January 1, 2024 - June 6, 2024"
Account name,Customer ID,Ad group ID,Ad group,Campaign ID,Campaign,Campaign state,Ad group state,Campaign type,Campaign subtype,Labels on Ad group,Ad group bid strategy,Ad group bid strategy type,Ad group sitelinks: active,Ad group sitelinks: disapproved,Ad group sitelinks level,Ad group phone numbers: active,Ad group phone numbers: disapproved,Ad group phone numbers level,Ad group apps: active,Ad group apps: disapproved,Ad group apps level,Ad group desktop bid adj.,Ad group mobile bid adj.,Ad group tablet bid adj.,Ads: active,Ads: disapproved,Keywords: active,Keywords: disapproved,Clicks,Impr.,CTR,Currency code,Avg. CPC,Cost,Impr. (Abs. Top) %,Impr. (Top) %,Conversions,View-through conv.,Cost / conv.,Conv. rate
Furnished Finder,755-457-3980,154876603097,Corporate - Long Term,20875775163,Search - Corporate,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,"3,507","24,442",14.35%,USD,2.25,7881.36,21.60%,77.02%,281.39,0,28.01,8.02%
Furnished Finder,755-457-3980,154876603137,Corporate - Short Term,20875775163,Search - Corporate,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,"14,804","88,474",16.73%,USD,2.23,33082.47,26.27%,81.77%,"1,905.13",0,17.36,12.87%
Furnished Finder,755-457-3980,154876603177,Executive - Apartments,20875775163,Search - Corporate,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,"1,544","10,891",14.18%,USD,2.23,3450.11,22.10%,81.45%,118.83,0,29.03,7.70%
Furnished Finder,755-457-3980,154876603337,Professionals,20875775163,Search - Corporate,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,310,"1,605",19.31%,USD,2.67,829.14,35.33%,90.17%,16.07,0,51.58,5.19%
Furnished Finder,755-457-3980,154876603377,Professionals - Furnished,20875775163,Search - Corporate,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,130,483,26.92%,USD,3.09,401.22,32.08%,93.91%,23.61,0,16.99,18.16%
Furnished Finder,755-457-3980,154876603417,Professionals - Short Term,20875775163,Search - Corporate,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,302,"1,755",17.21%,USD,2.27,685.73,15.83%,86.92%,27.33,0,25.09,9.05%
Furnished Finder,755-457-3980,154876603577,Professionals - Temporary,20875775163,Search - Corporate,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,26,130,20.00%,USD,2.98,77.46,33.88%,85.95%,0.89,0,87.33,3.41%
Furnished Finder,755-457-3980,155650722623,Travel Nurse Housing,20885986489,Search - Travel Nurse Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,5,0,"90,376","286,632",31.53%,USD,5.45,492844.15,70.19%,94.97%,"7,885.52",0,62.50,8.73%
Furnished Finder,755-457-3980,155650723103,Furnished Finder - Brand,20885987002,FF - Search - Brand,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,11,0,"1,312,789","1,922,063",68.30%,USD,0.10,126909.34,71.97%,95.43%,"266,677.87",0,0.48,20.31%
Furnished Finder,755-457-3980,155708662528,Los Angeles - Furnished Apartments,20262063994,City - Los Angeles - TCPA - $60,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,16,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,155708662688,Los Angeles - Furnished Rentals,20262063994,City - Los Angeles - TCPA - $60,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,4,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,155708662728,Los Angeles - Corporate Housing,20262063994,City - Los Angeles - TCPA - $60,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,8,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,155708662768,Los Angeles - Corporate Rentals,20262063994,City - Los Angeles - TCPA - $60,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,8,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,155960624320,Tucson - Furnished Apartments,20553358516,City - Tucson - TCPA - $20,Paused,Enabled,Search,All features,City Ad Group, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,16,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,155960624360,Tucson - Corporate Housing,20553358516,City - Tucson - TCPA - $20,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,8,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,155960624520,Tucson - Furnished Rentals,20553358516,City - Tucson - TCPA - $20,Paused,Enabled,Search,All features,City Ad Group, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,155960624560,Tucson - Corporate Rentals,20553358516,City - Tucson - TCPA - $20,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,8,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,156398145305,Apartments - Extended,20882340428,Search - Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,12,0,"6,875","63,282",10.86%,USD,1.54,10554.20,13.59%,73.87%,990.81,0,10.65,14.41%
Furnished Finder,755-457-3980,156398145345,Apartments - Furnished,20882340428,Search - Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,7,0,"18,153","134,654",13.48%,USD,1.29,23418.39,19.86%,75.39%,"2,547.55",0,9.19,14.03%
Furnished Finder,755-457-3980,156398145505,Apartments - Weekly,20882340428,Search - Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,"2,178","15,782",13.80%,USD,1.50,3258.33,21.82%,84.39%,350.55,0,9.29,16.10%
Furnished Finder,755-457-3980,156398145545,Extended,20882340428,Search - Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,12,0,"5,978","53,442",11.19%,USD,1.56,9350.74,17.04%,73.05%,658.80,0,14.19,11.02%
Furnished Finder,755-457-3980,156398145585,Extended - Furnished,20882340428,Search - Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,8,0,965,"5,354",18.02%,USD,1.42,1374.75,22.91%,75.71%,110.09,0,12.49,11.41%
Furnished Finder,755-457-3980,156398145745,Extended - Short Term,20882340428,Search - Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,"2,468","16,045",15.38%,USD,1.86,4597.17,20.56%,80.60%,424.01,0,10.84,17.18%
Furnished Finder,755-457-3980,156398145785,Housing - Furnished,20882340428,Search - Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,"34,420","189,284",18.18%,USD,1.72,59098.75,27.85%,77.63%,"7,236.35",0,8.17,21.02%
Furnished Finder,755-457-3980,156398145825,Long Term,20882340428,Search - Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,51,0,"12,447","135,998",9.15%,USD,1.22,15135.11,18.68%,66.46%,"1,499.83",0,10.09,12.05%
Furnished Finder,755-457-3980,156398145985,Long Term - Furnished,20882340428,Search - Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,16,0,"1,220","11,711",10.42%,USD,1.37,1675.96,19.74%,74.55%,235.15,0,7.13,19.27%
Furnished Finder,755-457-3980,156398146025,Monthly,20882340428,Search - Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,6,0,"29,476","194,072",15.19%,USD,1.20,35492.69,21.21%,76.76%,"4,083.38",0,8.69,13.85%
Furnished Finder,755-457-3980,156398146065,Monthly - Furnished,20882340428,Search - Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,15,0,"12,563","100,991",12.44%,USD,1.16,14623.28,19.11%,73.94%,"1,440.08",0,10.15,11.46%
Furnished Finder,755-457-3980,156398146225,Short Term,20882340428,Search - Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,6,0,"41,767","302,306",13.82%,USD,1.66,69222.78,19.27%,77.16%,"8,835.43",0,7.83,21.15%
Furnished Finder,755-457-3980,156398146265,Short Term - Furnished,20882340428,Search - Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,24,0,"6,513","47,141",13.82%,USD,1.21,7849.25,13.34%,66.68%,"1,026.34",0,7.65,15.76%
Furnished Finder,755-457-3980,156398146945,Travel Nurse - Accommodations,20875775175,Search - Travel Nurse,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,6,0,"1,156","4,275",27.04%,USD,5.34,6176.92,57.63%,93.68%,102.53,0,60.25,8.87%
Furnished Finder,755-457-3980,156398146985,Travel Nurse - Apartments,20875775175,Search - Travel Nurse,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,6,0,"1,387","3,970",34.94%,USD,4.23,5864.08,65.06%,96.10%,105.82,0,55.41,7.63%
Furnished Finder,755-457-3980,156398147025,Travel Nurse - Corporate,20875775175,Search - Travel Nurse,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,"2,025","5,005",40.46%,USD,7.10,14378.21,86.40%,98.05%,346.56,0,41.49,17.11%
Furnished Finder,755-457-3980,156398147185,Travel Nurse - Furnished,20875775175,Search - Travel Nurse,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,24,0,"15,694","31,423",49.94%,USD,4.42,69438.18,68.09%,97.15%,"2,629.63",0,26.41,16.76%
Furnished Finder,755-457-3980,156398147225,Travel Nurse - Housing,20875775175,Search - Travel Nurse,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,145,0,"44,950","175,353",25.63%,USD,3.63,163242.66,55.41%,89.77%,"3,180.83",0,51.32,7.08%
Furnished Finder,755-457-3980,156398147265,Travel Nurse - Lodging,20875775175,Search - Travel Nurse,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,"1,241","4,468",27.78%,USD,4.76,5902.48,52.87%,94.29%,159.10,0,37.10,12.82%
Furnished Finder,755-457-3980,156398147425,Travel Nurse - Long Term,20875775175,Search - Travel Nurse,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,136,377,36.07%,USD,4.30,585.39,66.57%,95.75%,3.67,0,159.48,2.70%
Furnished Finder,755-457-3980,156398147465,Travel Nurse - Monthly,20875775175,Search - Travel Nurse,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,17,37,45.95%,USD,3.70,62.96,69.44%,100.00%,2.00,0,31.48,11.76%
Furnished Finder,755-457-3980,156398147505,Travel Nurse - Rental,20875775175,Search - Travel Nurse,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,42,0,"36,046","253,740",14.21%,USD,3.85,138734.28,39.24%,87.30%,"1,751.06",0,79.23,4.86%
Furnished Finder,755-457-3980,156398147665,Travel Nurse - Room,20875775175,Search - Travel Nurse,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,22,0,"5,746","18,024",31.88%,USD,4.95,28464.84,65.89%,94.60%,565.58,0,50.33,9.84%
Furnished Finder,755-457-3980,156398147705,Travel Nurse - Short Term,20875775175,Search - Travel Nurse,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,34,0,"2,758","8,295",33.25%,USD,5.56,15335.17,71.10%,97.18%,262.43,0,58.44,9.52%
Furnished Finder,755-457-3980,156398147745,Travel Nurse - Temporary,20875775175,Search - Travel Nurse,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,8,0,"1,293","3,865",33.45%,USD,5.32,6873.60,76.80%,95.94%,98.83,0,69.55,7.64%
Furnished Finder,755-457-3980,157054004761,San Diego - Furnished Apartments,20549514653,City - San Diego  - TCPA - $20,Paused,Enabled,Search,All features,City Ad Group, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,16,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,157054004801,San Diego - Furnished Rentals,20549514653,City - San Diego  - TCPA - $20,Paused,Enabled,Search,All features,City Ad Group, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,157054004841,San Diego - Corporate Housing,20549514653,City - San Diego  - TCPA - $20,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,8,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,157054005001,San Diego - Corporate Rentals,20549514653,City - San Diego  - TCPA - $20,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,8,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,157572336232,Healthcare - Housing,20882340167,Search - Healthcare,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,11,0,"7,461","32,213",23.16%,USD,3.94,29369.05,60.54%,87.79%,523.88,0,56.06,7.02%
Furnished Finder,755-457-3980,157572336392,Healthcare - Short Term,20882340167,Search - Healthcare,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,716,"2,074",34.52%,USD,4.01,2870.05,66.54%,94.50%,59.58,0,48.17,8.32%
Furnished Finder,755-457-3980,157579026623,Rental - Furnished,20882340428,Search - Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,6,0,"6,027","30,918",19.49%,USD,0.83,5024.32,26.84%,71.76%,683.05,0,7.36,11.33%
Furnished Finder,755-457-3980,157579026663,Mid Term,20882340428,Search - Housing,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,50,0,"1,730","12,136",14.26%,USD,0.74,1272.68,8.53%,67.40%,137.71,0,9.24,7.96%
Furnished Finder,755-457-3980,158539795868,Miami - Furnished Apartments,20261897218,City - Miami  - TCPA - $60,Paused,Enabled,Search,All features, --, --,Manual CPC,0,0, --,0,0, --,0,0, --, +10%,-15%, --,2,0,16,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,158539795908,Miami - Furnished Rentals,20261897218,City - Miami  - TCPA - $60,Paused,Enabled,Search,All features, --, --,Manual CPC,0,0, --,0,0, --,0,0, --, +10%,-15%, +10%,2,0,4,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,158539796068,Miami - Corporate Housing,20261897218,City - Miami  - TCPA - $60,Paused,Enabled,Search,All features, --, --,Manual CPC,0,0, --,0,0, --,0,0, --, +10%, --, --,2,0,8,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,158539796108,Miami - Corporate Rentals,20261897218,City - Miami  - TCPA - $60,Paused,Enabled,Search,All features, --, --,Manual CPC,0,0, --,0,0, --,0,0, --, +10%, --, --,2,0,8,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,159880301256,Landlord - Rent My House,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,12,0,"48,373","316,395",15.29%,USD,1.35,65329.60,22.16%,78.92%,"1,444.67",0,45.22,2.99%
Furnished Finder,755-457-3980,160213463219,Travel Nurse - Accommodations,21108672174,Search - Travel Nurse  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,6,0,81,259,31.27%,USD,5.78,468.40,63.49%,95.63%,1.50,0,312.27,1.85%
Furnished Finder,755-457-3980,160213463259,Travel Nurse - Apartments,21108672174,Search - Travel Nurse  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,6,0,51,158,32.28%,USD,4.48,228.51,70.86%,98.68%,2.00,0,114.26,3.92%
Furnished Finder,755-457-3980,160213463419,Travel Nurse - Corporate,21108672174,Search - Travel Nurse  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,3,23,13.04%,USD,9.52,28.57,72.73%,100.00%,1.00,0,28.57,33.33%
Furnished Finder,755-457-3980,160213463459,Travel Nurse - Furnished,21108672174,Search - Travel Nurse  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,24,0,330,705,46.81%,USD,2.81,925.82,64.29%,96.43%,11.50,0,80.51,3.48%
Furnished Finder,755-457-3980,160213463499,Travel Nurse - Housing,21108672174,Search - Travel Nurse  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,145,0,"1,540","6,261",24.60%,USD,5.00,7702.20,54.58%,88.74%,114.32,0,67.38,7.42%
Furnished Finder,755-457-3980,160213463659,Travel Nurse - Lodging,21108672174,Search - Travel Nurse  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,127,424,29.95%,USD,5.64,715.99,61.00%,94.02%,9.00,0,79.55,7.09%
Furnished Finder,755-457-3980,160213463699,Travel Nurse - Long Term,21108672174,Search - Travel Nurse  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,6,14,42.86%,USD,5.11,30.67,71.43%,100.00%,2.00,0,15.34,33.33%
Furnished Finder,755-457-3980,160213463739,Travel Nurse - Monthly,21108672174,Search - Travel Nurse  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,56,167,33.53%,USD,8.04,450.44,76.05%,98.80%,2.00,0,225.22,3.57%
Furnished Finder,755-457-3980,160213463899,Travel Nurse - Rental,21108672174,Search - Travel Nurse  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,42,0,"1,251","7,040",17.77%,USD,4.03,5036.22,39.89%,84.81%,57.00,0,88.35,4.56%
Furnished Finder,755-457-3980,160213463939,Travel Nurse - Room,21108672174,Search - Travel Nurse  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,22,0,460,"1,364",33.72%,USD,5.78,2659.59,65.24%,96.10%,33.00,0,80.59,7.17%
Furnished Finder,755-457-3980,160213463979,Travel Nurse - Short Term,21108672174,Search - Travel Nurse  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,34,0,63,207,30.43%,USD,6.46,407.25,67.16%,96.52%,0.60,0,675.22,0.96%
Furnished Finder,755-457-3980,160213464139,Travel Nurse - Temporary,21108672174,Search - Travel Nurse  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,8,0,192,601,31.95%,USD,8.12,1558.25,75.04%,96.31%,6.89,0,226.05,3.59%
Furnished Finder,755-457-3980,160427073255,Corporate,21118789885,Search - Corporate  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,14,0,382,"3,409",11.21%,USD,1.95,745.33,10.93%,64.36%,10.00,0,74.53,2.62%
Furnished Finder,755-457-3980,160427073295,Corporate - Extended,21118789885,Search - Corporate  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,4,44,9.09%,USD,1.19,4.75,13.51%,51.35%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,160427073335,Corporate - Furnished,21118789885,Search - Corporate  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,596,"4,009",14.87%,USD,1.56,930.06,16.91%,67.15%,3.50,0,265.73,0.59%
Furnished Finder,755-457-3980,160427073495,Corporate - Long Term,21118789885,Search - Corporate  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,70,462,15.15%,USD,1.26,88.09,9.07%,64.40%,3.00,0,29.36,4.29%
Furnished Finder,755-457-3980,160427073535,Corporate - Short Term,21118789885,Search - Corporate  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,721,"4,450",16.20%,USD,1.68,1210.13,17.17%,66.57%,2.00,0,605.07,0.28%
Furnished Finder,755-457-3980,160427073575,Executive - Apartments,21118789885,Search - Corporate  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,12,107,11.21%,USD,1.19,14.29,5.43%,55.43%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,160427073735,Professionals,21118789885,Search - Corporate  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,23,94,24.47%,USD,2.07,47.62,26.60%,86.17%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,160427073775,Professionals - Furnished,21118789885,Search - Corporate  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,4,9,44.44%,USD,0.85,3.40,33.33%,100.00%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,160427073815,Professionals - Short Term,21118789885,Search - Corporate  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,13,79,16.46%,USD,1.79,23.31,11.54%,73.08%,1.00,0,23.31,7.69%
Furnished Finder,755-457-3980,160427073975,Professionals - Temporary,21118789885,Search - Corporate  - Max Conv Bidding,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,15,48,31.25%,USD,2.22,33.35,23.40%,89.36%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,160744772613,Furnished Finder - Brand,21167566962,FF - Search - Brand  - Max Conv Bidding,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,3,0,10,0,"43,749","61,367",71.29%,USD,0.14,6163.11,79.29%,97.24%,"1,124.53",0,5.48,2.57%
Furnished Finder,755-457-3980,161298933825,Competitor - STR - STR Ban,21251323809,Search - Competitors,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,3,0,"1,188","8,587",13.83%,USD,1.41,1678.41,15.24%,78.65%,91.50,0,18.34,7.70%
Furnished Finder,755-457-3980,161298933985,Competitor - STR - VR Alternatives,21251323809,Search - Competitors,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,2,0,"4,969","33,903",14.66%,USD,1.11,5537.87,23.92%,86.41%,286.50,0,19.33,5.77%
Furnished Finder,755-457-3980,161298934025,Competitor - MTR - Hellolanding,21251323809,Search - Competitors,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,18,0,345,"2,668",12.93%,USD,1.28,441.84,14.95%,80.10%,18.50,0,23.88,5.36%
Furnished Finder,755-457-3980,161298934065,Competitor - LTR - Apartmentlist,21251323809,Search - Competitors,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,18,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,161298934225,Competitor - STR - Airbnb,21251323809,Search - Competitors,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,22,0,"8,979","82,829",10.84%,USD,1.61,14466.60,18.51%,92.58%,846.22,0,17.10,9.42%
Furnished Finder,755-457-3980,161298934265,Competitor - STR - evolve,21251323809,Search - Competitors,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,22,0,37,497,7.44%,USD,0.97,36.05,9.58%,71.26%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,161298934305,Competitor - STR - Vrbo,21251323809,Search - Competitors,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,22,0,647,"14,037",4.61%,USD,1.25,810.81,3.40%,78.58%,50.50,0,16.06,7.81%
Furnished Finder,755-457-3980,161298934465,Competitor - STR - Vacasa,21251323809,Search - Competitors,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,22,0,10,235,4.26%,USD,1.52,15.21,5.23%,68.60%,1.00,0,15.21,10.00%
Furnished Finder,755-457-3980,161298934505,Competitor - STR - Flipkey,21251323809,Search - Competitors,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,22,0,3,94,3.19%,USD,0.95,2.85,1.14%,73.86%,0.00,0,0,0.00%
